date,strategy,spy_calibrated_rf_pred,tlt_calibrated_rf_pred,spy_rf_uncertainty,tlt_rf_uncertainty,spy_unc_scaled,tlt_unc_scaled,spy_price_ma5_gap,spy_price_ma20_gap,spy_ret_lag1,spy_ret_lag5,w_spy,w_tlt,w_cash,turnover,transaction_cost,gross_return,net_return,portfolio_value,drawdown
2025-02-12,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0105023288496383,0.0105023288496383,1.1840683121192497,-0.00039946898485399007
2025-02-13,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-4.915336378584619e-05,-4.915336378584619e-05,1.1840101111787569,-0.00044860271339541846
2025-02-14,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0029313647486715,0.0029313647486715,1.187480876680737,0.0
2025-02-18,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.002352175004574,0.002352175004574,1.190274039517275,0.0
2025-02-19,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0041689414106245,-0.0041689414106245,1.1853118567839402,-0.004168941410624405
2025-02-20,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0172520472298359,-0.0172520472298359,1.1648628006486192,-0.021349065866345773
2025-02-21,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0045606575785006,-0.0045606575785006,1.1595502602889278,-0.025812357665809027
2025-02-24,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0049857716434916,-0.0049857716434916,1.153769007481976,-0.030669434788398786
2025-02-25,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0005046235036613,0.0005046235036613,1.1543512264409472,-0.030180287802375805
2025-02-26,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0160904827313719,-0.0160904827313719,1.1357771579659612,-0.04578515513403569
2025-02-27,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0154848831200411,0.0154848831200411,1.1533645345074766,-0.03100924978987818
2025-02-28,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0176751639291648,-0.0176751639291648,1.132978627289972,-0.04813632014568647
2025-03-03,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.01190750726123,-0.01190750726123,1.1194876760586983,-0.0594706438252528
2025-03-04,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0106904610580661,0.0106904610580661,1.1314555154645887,-0.04941595136909871
2025-03-05,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0179104352350581,-0.0179104352350581,1.1111906547335109,-0.06644132540758185
2025-03-06,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0055892135955695,0.0055892135955695,1.1174013366482172,-0.06122346657128808
2025-03-07,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0269968172668393,-0.0269968172668393,1.0872350569490032,-0.08656744509865988
2025-03-10,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.008347592381907,-0.008347592381907,1.0781592618702736,-0.0941924077353401
2025-03-11,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0052924115487716,0.0052924115487716,1.083865324399211,-0.08939850117307357
2025-03-12,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0134200662760458,-0.0134200662760458,1.0693197799114658,-0.10161883363839741
2025-03-13,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0204452799543216,0.0204452799543216,1.0911823221724493,-0.08325117918644453
2025-03-14,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0076817456758099,0.0076817456758099,1.0995645072573177,-0.07620894789635613
2025-03-17,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0108670615035402,-0.0108670615035402,1.0876154721298426,-0.08624784207598657
2025-03-18,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0108317962473963,0.0108317962473963,1.0993963013194687,-0.07635026488073493
2025-03-19,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0028958818324559,-0.0028958818324559,1.0962125795438085,-0.07902504536821953
2025-03-20,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0003297563774022,0.0003297563774022,1.0965740626329017,-0.07872134800350183
2025-03-21,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0177500861938091,0.0177500861938091,1.1160383467625312,-0.06236857252204775
2025-03-24,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0024009971253177,0.0024009971253177,1.1187179516248522,-0.06011732216006571
2025-03-25,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0120100659661846,-0.0120100659661846,1.1052820752282828,-0.07140537512139755
